Product_ID,Product_Name,Category,Supplier,Store_ID,Inventory_Level,Units_Sold,Unit_Price,Purchase_Cost,Discount,Temperature,Holiday,Promotion,Lead_Time,Shelf_Life,Reorder_Level,Season,Demand,Stock_Status
127,Product_127,Household,Supplier_2,2,292,58,15.47,13.52,25,16.6,1,1,10,181,54,Spring,67,Overstock
128,Product_128,Beverages,Supplier_14,4,262,54,31.77,23.74,5,35.1,0,1,1,154,49,Rainy,55,Overstock
129,Product_129,Meat,Supplier_6,10,468,68,22.7,13.5,5,39.9,1,0,7,357,141,Summer,63,Overstock
130,Product_130,Grains,Supplier_6,6,340,30,41.65,32.44,20,17.3,1,1,4,238,113,Winter,29,Overstock
131,Product_131,Fruits,Supplier_10,4,453,80,4.45,3.79,20,33.4,0,0,9,72,85,Winter,83,Overstock
132,Product_132,Bakery,Supplier_3,1,320,69,10.63,6.55,5,25.1,0,0,7,288,147,Rainy,68,Normal
133,Product_133,Beverages,Supplier_9,5,474,38,8.59,7.53,20,23.2,1,0,4,268,63,Spring,45,Overstock
134,Product_134,Frozen,Supplier_7,9,536,97,15.96,12.53,20,37.3,1,1,8,92,47,Summer,107,Overstock
135,Product_135,Dairy,Supplier_12,4,259,11,33.8,20.07,5,36.4,1,0,4,85,52,Rainy,9,Overstock
136,Product_136,Grains,Supplier_9,6,132,71,10.62,6.2,20,27.5,0,0,4,107,121,Summer,73,Normal
137,Product_137,Vegetables,Supplier_5,2,49,13,10.82,8.44,15,22.3,0,0,2,145,54,Winter,17,Low Stock
138,Product_138,Snacks,Supplier_6,7,90,10,18.46,12.5,0,22,1,0,9,75,147,Spring,15,Low Stock
139,Product_139,Frozen,Supplier_1,4,531,35,40.13,22.82,0,23,1,1,4,345,42,Rainy,37,Overstock
140,Product_140,Fruits,Supplier_4,6,222,35,2.16,1.83,15,39.7,0,1,4,279,137,Winter,33,Normal
141,Product_141,Beverages,Supplier_5,6,34,53,13.32,8.13,10,28.4,0,0,4,191,76,Spring,55,Low Stock
142,Product_142,Meat,Supplier_8,3,435,61,31.14,22.51,15,37.5,0,0,2,334,64,Winter,57,Overstock
143,Product_143,Snacks,Supplier_9,1,328,58,21.03,11.64,20,36.3,0,0,5,287,52,Rainy,54,Overstock
144,Product_144,Fruits,Supplier_11,9,233,87,47.24,36.74,5,18.5,0,1,1,199,145,Winter,97,Normal
145,Product_145,Meat,Supplier_4,6,117,72,31.96,26.03,25,37,1,1,7,271,63,Summer,75,Normal
146,Product_146,Meat,Supplier_7,3,85,27,6.16,3.9,10,26.9,0,1,4,125,121,Summer,38,Low Stock
147,Product_147,Meat,Supplier_8,1,456,32,18.41,10.2,10,31.2,1,1,2,15,64,Rainy,33,Overstock
148,Product_148,Frozen,Supplier_13,5,147,62,26.6,23.38,5,31.6,1,1,4,281,63,Winter,66,Normal
149,Product_149,Vegetables,Supplier_13,3,285,55,47.68,31.63,25,16,0,1,6,271,49,Winter,54,Overstock
150,Product_150,Grains,Supplier_5,7,408,89,34.49,20.75,20,17.6,1,1,2,272,104,Spring,95,Overstock
151,Product_151,Bakery,Supplier_2,5,560,60,12.61,9.92,25,26.6,1,1,4,190,141,Rainy,55,Overstock
152,Product_152,Grains,Supplier_4,8,484,11,22.96,14.77,0,17.8,0,1,10,119,63,Rainy,21,Overstock
153,Product_153,Household,Supplier_8,7,224,66,10.8,6.54,25,16.6,1,1,5,143,117,Summer,77,Normal
154,Product_154,Bakery,Supplier_5,3,386,40,31.58,21.31,15,36.4,1,1,6,173,121,Rainy,35,Overstock
155,Product_155,Frozen,Supplier_9,7,162,52,4.37,3.28,15,25.8,1,1,1,267,42,Summer,59,Overstock
156,Product_156,Dairy,Supplier_8,2,573,75,1.3,0.97,5,21.3,0,0,8,43,77,Summer,75,Overstock
157,Product_157,Household,Supplier_11,7,387,65,25.01,15.44,5,24.4,1,1,10,270,131,Summer,71,Normal
158,Product_158,Household,Supplier_4,4,507,98,36.4,31.16,10,21.8,0,0,8,29,101,Spring,108,Overstock
159,Product_159,Beverages,Supplier_6,9,111,83,20.83,12.34,0,21.8,1,0,7,268,57,Winter,87,Normal
160,Product_160,Meat,Supplier_9,9,508,83,6.67,4.56,20,25.5,0,1,3,186,70,Rainy,89,Overstock
161,Product_161,Meat,Supplier_9,4,63,25,31.08,17.25,10,18.3,1,0,6,194,110,Rainy,28,Low Stock
162,Product_162,Grains,Supplier_12,8,575,35,20.79,11.67,25,37.4,1,0,10,306,109,Summer,42,Overstock
163,Product_163,Beverages,Supplier_12,1,360,28,35.5,23.41,15,38.4,0,1,9,92,103,Rainy,38,Overstock
164,Product_164,Household,Supplier_7,8,73,94,20.82,14.81,5,34.4,1,0,9,187,61,Rainy,106,Normal
165,Product_165,Frozen,Supplier_8,2,154,93,35.36,20.16,25,34.5,0,0,6,105,85,Rainy,104,Normal
166,Product_166,Dairy,Supplier_8,3,465,77,37.12,24.66,0,27.7,0,0,6,112,91,Spring,74,Overstock
167,Product_167,Grains,Supplier_5,4,367,26,6.81,5.99,20,35.8,1,1,3,24,66,Spring,22,Overstock
168,Product_168,Meat,Supplier_1,3,453,36,29.2,19.13,10,35.7,1,0,2,279,113,Spring,33,Overstock
169,Product_169,Vegetables,Supplier_4,7,263,73,22.74,18.41,25,37.4,0,1,1,306,107,Winter,85,Normal
170,Product_170,Grains,Supplier_13,7,280,3,11.43,7.82,10,20.5,1,1,10,161,144,Summer,11,Normal
171,Product_171,Meat,Supplier_1,2,507,97,10.67,7.62,5,30.6,1,0,6,303,80,Rainy,100,Overstock
172,Product_172,Dairy,Supplier_15,1,404,42,39.14,22.09,10,31.9,1,0,6,322,97,Rainy,45,Overstock
173,Product_173,Grains,Supplier_14,6,261,61,46.84,30.5,25,17.1,1,0,5,358,128,Summer,68,Normal
174,Product_174,Vegetables,Supplier_5,4,196,53,7.11,6.2,20,30.7,0,0,1,180,123,Summer,59,Normal
175,Product_175,Meat,Supplier_1,7,122,76,8.36,6.22,25,15.2,1,1,9,306,63,Summer,71,Normal
176,Product_176,Bakery,Supplier_8,6,454,25,29.28,17.68,25,35.9,0,0,3,279,51,Rainy,37,Overstock
177,Product_177,Household,Supplier_3,10,192,78,30.94,25.37,5,17.8,0,1,3,288,132,Winter,89,Normal
178,Product_178,Snacks,Supplier_12,9,219,26,41.36,26.17,0,25.8,0,1,7,356,62,Rainy,32,Overstock
179,Product_179,Dairy,Supplier_8,9,141,73,13.25,9.61,15,33.5,0,1,8,21,51,Spring,77,Normal
180,Product_180,Snacks,Supplier_2,7,500,21,44.63,30.78,20,21,1,1,8,150,145,Rainy,28,Overstock
181,Product_181,Snacks,Supplier_14,3,460,19,47.67,27.04,20,30.9,0,1,9,290,59,Rainy,26,Overstock
182,Product_182,Meat,Supplier_14,2,115,59,2.52,1.97,15,36.2,1,1,6,181,54,Summer,60,Normal
183,Product_183,Meat,Supplier_6,3,516,68,18.39,15.64,5,21.1,0,0,5,179,107,Rainy,74,Overstock
184,Product_184,Bakery,Supplier_8,8,136,32,48.22,29.81,20,20.8,0,0,4,93,119,Rainy,37,Normal
185,Product_185,Bakery,Supplier_5,1,472,68,45.55,36.73,15,22.7,1,0,7,149,121,Spring,71,Overstock
186,Product_186,Vegetables,Supplier_10,8,484,71,39.29,34.8,20,31.9,0,1,3,110,92,Winter,81,Overstock
187,Product_187,Grains,Supplier_4,7,583,63,26.4,20.04,0,38.9,0,1,8,365,137,Summer,60,Overstock
188,Product_188,Meat,Supplier_1,3,521,85,39.74,27.17,10,37.3,1,0,1,18,143,Rainy,95,Overstock
189,Product_189,Grains,Supplier_7,10,502,15,29.73,19.21,10,32.4,0,1,10,208,75,Spring,18,Overstock
190,Product_190,Dairy,Supplier_2,8,254,35,21.84,12.97,25,25.6,1,0,4,35,124,Rainy,47,Normal
191,Product_191,Dairy,Supplier_5,5,532,99,14.95,8.39,20,20.7,1,0,5,141,131,Winter,95,Overstock
192,Product_192,Frozen,Supplier_9,2,335,27,34.15,21.86,10,36.9,1,0,2,350,147,Rainy,32,Normal
193,Product_193,Bakery,Supplier_13,6,350,30,24.13,13.99,25,25.8,1,1,3,183,71,Winter,38,Overstock
194,Product_194,Dairy,Supplier_13,6,152,11,42.5,24.65,20,19.2,1,1,10,332,70,Summer,18,Normal
195,Product_195,Vegetables,Supplier_1,5,372,31,38.5,30.48,10,32.2,1,1,4,307,95,Summer,33,Overstock
196,Product_196,Fruits,Supplier_6,4,428,35,35.36,22.06,10,38.3,0,0,10,305,81,Spring,42,Overstock
197,Product_197,Household,Supplier_6,6,444,87,3.84,2.36,10,22.5,0,0,7,75,42,Summer,84,Overstock
198,Product_198,Beverages,Supplier_6,5,212,11,32.97,21.34,0,22.8,1,0,1,158,60,Summer,15,Overstock
199,Product_199,Grains,Supplier_4,5,42,18,6.25,4.56,5,27.6,0,0,6,84,89,Summer,16,Low Stock
200,Product_200,Fruits,Supplier_6,3,544,38,14.36,8.7,5,39.6,1,0,2,150,127,Summer,34,Overstock
1,Product_001,Meat,Supplier_4,2,394,52,27.11,20.34,20,29.7,0,0,6,331,88,Winter,54,Overstock
2,Product_002,Snacks,Supplier_3,8,476,26,27.03,18.12,5,23.9,1,0,7,7,134,Spring,33,Overstock
3,Product_003,Frozen,Supplier_9,8,501,26,49.87,29.32,0,29.9,1,0,7,26,108,Winter,37,Overstock
4,Product_004,Meat,Supplier_9,2,449,68,39.29,22.59,25,16.6,1,0,2,283,127,Summer,64,Overstock
5,Product_005,Meat,Supplier_15,3,294,27,38.99,31.72,10,26.9,1,1,4,299,57,Rainy,24,Overstock
6,Product_006,Vegetables,Supplier_3,5,232,20,26.15,14.8,20,36.6,1,0,8,25,62,Spring,20,Overstock
7,Product_007,Household,Supplier_4,5,483,71,31.86,20.85,25,34.4,1,0,7,164,137,Spring,70,Overstock
8,Product_008,Frozen,Supplier_3,5,554,88,21.16,13.59,5,32.4,0,0,2,133,99,Spring,84,Overstock
9,Product_009,Fruits,Supplier_15,4,583,73,33.37,23.5,20,21.7,1,1,5,285,100,Summer,81,Overstock
10,Product_010,Frozen,Supplier_3,4,263,38,6.1,4.17,5,39.2,1,1,10,158,40,Winter,33,Overstock
11,Product_011,Vegetables,Supplier_10,1,33,79,41.96,30.99,20,16.6,0,0,8,139,76,Summer,91,Low Stock
12,Product_012,Fruits,Supplier_1,5,422,52,16,10.83,10,19.1,0,0,6,160,99,Rainy,59,Overstock
13,Product_013,Grains,Supplier_3,7,337,45,26,15.05,5,38.2,1,1,6,169,132,Spring,56,Normal
14,Product_014,Grains,Supplier_9,6,278,32,3.71,3.2,20,30.2,1,0,1,231,109,Spring,30,Normal
15,Product_015,Bakery,Supplier_1,9,536,53,44.69,39.67,10,37.9,0,1,8,25,106,Rainy,53,Overstock
16,Product_016,Grains,Supplier_4,8,337,32,7.34,4.63,15,22.1,1,0,5,242,53,Winter,27,Overstock
17,Product_017,Vegetables,Supplier_3,10,534,73,10.72,6.91,5,24,0,0,3,71,106,Rainy,80,Overstock
18,Product_018,Beverages,Supplier_7,1,327,29,8.32,4.75,25,17,1,1,4,198,47,Summer,31,Overstock
19,Product_019,Bakery,Supplier_12,7,296,98,46.38,34.13,15,15.3,0,0,8,333,103,Rainy,98,Normal
20,Product_020,Dairy,Supplier_15,10,534,65,40.96,34.11,25,32.6,1,1,4,42,58,Rainy,73,Overstock
21,Product_021,Bakery,Supplier_1,6,345,85,36.71,26.29,20,15.9,0,1,9,108,122,Winter,90,Normal
22,Product_022,Beverages,Supplier_11,6,512,8,44.96,33.44,25,25.3,1,0,2,93,101,Rainy,11,Overstock
23,Product_023,Bakery,Supplier_13,1,587,88,40.09,30.64,0,16.4,1,1,3,165,124,Winter,94,Overstock
24,Product_024,Household,Supplier_14,8,109,38,9.92,7.59,5,27.4,0,0,5,323,47,Summer,37,Normal
25,Product_025,Vegetables,Supplier_15,5,597,63,36.57,23.8,0,29.3,1,1,5,8,95,Rainy,73,Overstock
26,Product_026,Vegetables,Supplier_9,8,341,94,7.66,5.79,15,35.7,0,0,6,91,149,Summer,98,Normal
27,Product_027,Fruits,Supplier_9,1,509,67,13.47,11.12,10,39.8,1,0,5,141,80,Summer,62,Overstock
28,Product_028,Meat,Supplier_5,8,179,67,20.3,11.62,0,25.3,1,1,1,311,60,Winter,73,Normal
29,Product_029,Snacks,Supplier_7,7,322,77,21.84,18.37,5,36.2,0,0,9,354,55,Spring,77,Overstock
30,Product_030,Household,Supplier_12,5,396,83,41.83,24.63,10,30.3,0,0,2,231,73,Rainy,89,Overstock
31,Product_031,Vegetables,Supplier_8,10,423,85,33.95,30.2,25,35.9,1,1,2,135,69,Spring,88,Overstock
32,Product_032,Dairy,Supplier_3,5,260,5,13.92,10.56,25,16.4,0,1,10,56,129,Spring,17,Normal
33,Product_033,Household,Supplier_3,9,405,68,31.8,21.99,25,23.6,0,1,2,334,144,Summer,71,Normal
34,Product_034,Vegetables,Supplier_10,6,293,45,5.16,4.04,15,36.6,0,0,4,106,138,Summer,55,Normal
35,Product_035,Fruits,Supplier_13,3,476,63,47.47,27.72,20,35.7,1,0,2,354,56,Rainy,72,Overstock
36,Product_036,Frozen,Supplier_13,10,584,59,3.77,2.77,25,30.8,1,1,4,175,143,Winter,56,Overstock
37,Product_037,Household,Supplier_13,10,377,48,15.12,10.76,25,16.1,1,1,6,163,80,Rainy,43,Overstock
38,Product_038,Vegetables,Supplier_12,7,264,50,13.17,7.84,5,27,0,0,4,215,74,Rainy,53,Overstock
39,Product_039,Fruits,Supplier_11,5,379,1,28.34,17.67,15,33.6,0,0,7,275,136,Rainy,10,Normal
40,Product_040,Fruits,Supplier_8,9,129,35,30.65,22.27,10,31.5,1,0,10,163,118,Winter,33,Normal
41,Product_041,Meat,Supplier_12,1,436,42,18.13,12.82,0,18.3,1,0,6,78,126,Winter,42,Overstock
42,Product_042,Household,Supplier_11,6,303,98,45.06,40.22,20,32,0,0,5,269,61,Summer,97,Overstock
43,Product_043,Frozen,Supplier_12,1,197,100,2.2,1.38,10,34.4,1,0,3,224,47,Spring,105,Overstock
44,Product_044,Household,Supplier_15,1,436,29,4.2,2.56,10,36.8,0,0,8,45,75,Winter,40,Overstock
45,Product_045,Grains,Supplier_6,9,164,30,25.1,15.42,25,24.6,0,1,7,360,149,Winter,30,Normal
46,Product_046,Snacks,Supplier_8,7,484,29,32.14,18.39,25,39.3,0,0,6,14,66,Winter,37,Overstock
47,Product_047,Household,Supplier_5,6,540,65,38.31,34.48,5,32.5,1,1,4,361,76,Summer,63,Overstock
48,Product_048,Snacks,Supplier_4,2,527,32,5.36,4.12,5,21.4,1,1,3,15,62,Spring,30,Overstock
49,Product_049,Grains,Supplier_6,7,460,22,2.86,2.19,25,17.9,1,0,2,33,123,Winter,34,Overstock
50,Product_050,Grains,Supplier_15,5,560,61,38.48,29.86,25,15,1,0,10,23,88,Spring,66,Overstock
51,Product_051,Snacks,Supplier_12,1,241,11,48.89,39.48,20,16.2,1,0,7,85,113,Spring,12,Normal
52,Product_052,Frozen,Supplier_1,2,571,45,5.75,4.42,20,34.4,1,1,1,276,77,Winter,47,Overstock
53,Product_053,Vegetables,Supplier_9,2,434,98,49.12,43.59,10,16.7,0,0,5,183,142,Spring,99,Overstock
54,Product_054,Meat,Supplier_5,9,168,6,24.63,16.44,20,29.1,1,0,7,175,129,Summer,2,Normal
55,Product_055,Fruits,Supplier_2,1,450,52,23.03,20.47,5,21.6,0,0,3,223,70,Summer,59,Overstock
56,Product_056,Fruits,Supplier_3,4,456,68,31.96,21.24,5,23.6,1,1,6,305,46,Rainy,66,Overstock
57,Product_057,Snacks,Supplier_1,8,55,39,4.49,2.92,0,22.9,0,1,1,302,69,Summer,50,Low Stock
58,Product_058,Snacks,Supplier_1,7,300,2,25.87,14.51,10,28.2,1,1,8,171,77,Spring,2,Overstock
59,Product_059,Snacks,Supplier_13,7,537,15,35.67,20.39,0,34.3,0,0,2,328,68,Spring,17,Overstock
60,Product_060,Meat,Supplier_4,9,532,8,29.92,18.84,20,34.6,0,0,7,66,89,Rainy,17,Overstock
61,Product_061,Dairy,Supplier_14,8,335,98,34.16,20.36,25,16.1,0,0,4,8,139,Summer,97,Normal
62,Product_062,Frozen,Supplier_4,5,393,84,38.22,28.81,0,26.9,1,0,5,339,89,Summer,89,Overstock
63,Product_063,Meat,Supplier_11,5,243,32,45.48,34.52,10,19.2,1,0,3,269,86,Winter,33,Normal
64,Product_064,Frozen,Supplier_5,10,517,83,12.94,10.79,20,37.8,1,0,7,348,129,Winter,93,Overstock
65,Product_065,Snacks,Supplier_8,1,524,63,27.77,24.71,15,19.2,0,1,7,264,88,Summer,59,Overstock
66,Product_066,Beverages,Supplier_5,4,360,41,10.35,7.06,15,40,1,1,1,55,65,Winter,37,Overstock
67,Product_067,Meat,Supplier_10,9,55,65,25.26,22.26,15,16.9,0,0,7,19,40,Summer,74,Normal
68,Product_068,Bakery,Supplier_5,9,247,90,27.34,16.06,10,38.4,1,0,3,88,62,Spring,87,Overstock
69,Product_069,Vegetables,Supplier_3,9,522,57,17.85,10.31,0,25.6,0,1,7,364,112,Winter,56,Overstock
70,Product_070,Frozen,Supplier_2,1,193,34,27.89,19.62,0,21.3,1,0,4,135,47,Rainy,36,Overstock
71,Product_071,Frozen,Supplier_13,4,215,46,35.64,29.44,25,38.8,0,0,2,93,79,Summer,46,Normal
72,Product_072,Frozen,Supplier_5,3,552,68,24.39,19.69,5,33,1,1,4,312,48,Winter,64,Overstock
73,Product_073,Beverages,Supplier_15,6,48,61,41.33,31.39,0,37.9,1,1,2,190,115,Winter,62,Low Stock
74,Product_074,Bakery,Supplier_1,1,129,75,48.33,41.63,20,18.6,1,1,2,48,47,Rainy,83,Normal
75,Product_075,Meat,Supplier_1,4,406,40,37.37,22.3,25,15.5,1,1,4,333,95,Spring,36,Overstock
76,Product_076,Snacks,Supplier_3,7,450,45,8.08,4.48,0,28.7,1,0,10,267,52,Winter,48,Overstock
77,Product_077,Meat,Supplier_6,4,465,75,5.25,3.28,25,27.2,0,1,5,70,121,Spring,87,Overstock
78,Product_078,Bakery,Supplier_10,8,387,7,38.71,23.68,0,30.8,1,1,8,194,54,Rainy,10,Overstock
79,Product_079,Vegetables,Supplier_3,2,478,76,22.3,13.58,10,19.8,0,1,2,151,144,Winter,87,Overstock
80,Product_080,Snacks,Supplier_1,5,349,10,49.11,36.62,15,37.1,1,1,10,26,63,Rainy,20,Overstock
81,Product_081,Dairy,Supplier_9,6,394,14,36.73,29.12,20,31.5,1,1,2,210,116,Rainy,17,Overstock
82,Product_082,Meat,Supplier_10,4,451,2,15.74,9.67,0,30.8,1,0,10,92,45,Summer,12,Overstock
83,Product_083,Bakery,Supplier_15,4,324,34,31.62,23.82,25,27.5,1,0,9,153,100,Winter,34,Overstock
84,Product_084,Frozen,Supplier_10,5,582,36,42.31,37.43,20,33.1,1,0,7,95,76,Summer,31,Overstock
85,Product_085,Meat,Supplier_9,4,268,39,4.04,3.46,25,27.6,1,1,7,230,150,Winter,49,Normal
86,Product_086,Meat,Supplier_3,6,548,40,14.68,8.56,0,19,0,0,6,282,51,Summer,38,Overstock
87,Product_087,Snacks,Supplier_12,3,589,43,22.77,16.07,10,20.5,1,0,9,72,75,Rainy,48,Overstock
88,Product_088,Beverages,Supplier_6,3,293,77,5.66,3.49,25,30.1,0,0,8,56,94,Summer,86,Overstock
89,Product_089,Household,Supplier_3,2,283,62,24.35,17.39,20,36.4,1,0,3,54,67,Rainy,57,Overstock
90,Product_090,Dairy,Supplier_5,2,197,81,13.27,11.14,15,35.8,0,1,2,338,81,Winter,76,Normal
91,Product_091,Snacks,Supplier_9,8,64,13,47.7,40.38,5,29.6,0,1,3,344,140,Winter,19,Low Stock
92,Product_092,Snacks,Supplier_6,1,332,35,31.38,18.32,25,30.7,1,0,6,59,117,Summer,35,Normal
93,Product_093,Meat,Supplier_4,5,479,33,35.44,28.85,0,29.9,1,0,3,131,102,Spring,34,Overstock
94,Product_094,Grains,Supplier_12,6,187,48,19.24,12.19,20,20.8,0,0,7,357,55,Spring,48,Overstock
95,Product_095,Grains,Supplier_9,6,300,3,20.41,17.83,5,22.1,0,1,2,105,88,Spring,6,Overstock
96,Product_096,Meat,Supplier_3,5,545,27,20.64,13.8,15,31.4,0,1,7,57,42,Spring,22,Overstock
97,Product_097,Meat,Supplier_12,9,417,7,3.48,2.75,20,22.7,0,1,10,4,96,Summer,9,Overstock
98,Product_098,Beverages,Supplier_1,3,316,74,49.1,36.59,5,23.8,1,1,8,20,42,Spring,76,Overstock
99,Product_099,Meat,Supplier_11,9,425,37,22.81,19.56,10,22.8,0,0,5,169,110,Spring,38,Overstock
100,Product_100,Vegetables,Supplier_11,5,408,100,7.64,6.44,15,38.8,1,0,6,241,92,Spring,96,Overstock
101,Product_101,Vegetables,Supplier_8,7,587,24,16.96,11.47,10,28.6,1,1,10,310,133,Summer,19,Overstock
102,Product_102,Dairy,Supplier_13,6,287,95,8.67,5.74,20,33.7,1,1,3,201,116,Winter,92,Normal
103,Product_103,Grains,Supplier_8,9,382,35,9.89,8.42,5,26.3,1,1,8,274,92,Spring,43,Overstock
104,Product_104,Bakery,Supplier_9,3,182,59,44.04,32.77,20,16.5,1,0,5,194,60,Spring,70,Overstock
105,Product_105,Meat,Supplier_9,8,116,68,1.32,1.15,25,18,1,1,10,11,113,Spring,75,Normal
106,Product_106,Dairy,Supplier_6,3,89,88,44.04,27.59,5,39.2,1,0,6,60,73,Winter,84,Normal
107,Product_107,Meat,Supplier_11,8,276,29,31.6,18.97,0,27.8,1,0,10,58,120,Summer,24,Normal
108,Product_108,Beverages,Supplier_4,8,557,12,38.08,32.45,0,29.9,0,1,3,138,76,Spring,21,Overstock
109,Product_109,Frozen,Supplier_4,9,338,94,22.93,14.6,10,22.1,1,0,8,210,136,Rainy,93,Normal
110,Product_110,Bakery,Supplier_6,1,198,70,32.76,28.62,10,37.9,1,1,6,279,147,Rainy,67,Normal
111,Product_111,Household,Supplier_6,10,385,38,45.75,33.1,15,32.1,1,0,1,103,105,Winter,41,Overstock
112,Product_112,Fruits,Supplier_12,6,224,59,5.69,3.85,10,16.8,0,1,9,292,112,Spring,68,Normal
113,Product_113,Vegetables,Supplier_8,6,123,53,38.86,30.94,15,21.1,0,0,7,347,85,Summer,63,Normal
114,Product_114,Household,Supplier_2,2,233,18,46.24,34.7,15,32.8,1,0,2,59,100,Rainy,19,Normal
115,Product_115,Grains,Supplier_13,9,548,3,17.52,11,10,22,0,0,10,324,139,Spring,5,Overstock
116,Product_116,Snacks,Supplier_11,9,77,50,44.1,28.73,20,29.3,0,1,6,149,119,Summer,57,Low Stock
117,Product_117,Household,Supplier_4,2,131,30,19.61,17.6,10,24.5,1,1,8,142,119,Rainy,29,Normal
118,Product_118,Household,Supplier_3,8,589,44,38.5,26.76,5,27.4,1,1,1,8,85,Spring,42,Overstock
119,Product_119,Bakery,Supplier_11,4,517,35,35.78,22.7,25,28.6,0,0,10,106,145,Summer,46,Overstock
120,Product_120,Frozen,Supplier_10,10,488,41,7.33,6.33,25,22.4,0,1,10,51,135,Winter,37,Overstock
121,Product_121,Frozen,Supplier_3,1,517,93,21.65,17.98,0,17.8,0,0,3,186,123,Winter,97,Overstock
122,Product_122,Beverages,Supplier_1,5,301,25,30.34,22.11,10,20.8,1,0,6,257,122,Rainy,31,Normal
123,Product_123,Frozen,Supplier_15,10,395,40,17.57,13.11,10,32.4,1,0,9,201,123,Spring,47,Overstock
124,Product_124,Household,Supplier_11,8,306,52,6.11,3.69,0,32.3,0,0,5,162,53,Winter,57,Overstock
125,Product_125,Bakery,Supplier_14,8,586,42,42.78,31.87,5,37.1,1,0,10,183,134,Summer,37,Overstock
126,Product_126,Bakery,Supplier_15,4,279,34,23.41,19.93,5,31.7,1,1,3,269,85,Spring,31,Overstock
127,Product_127,Household,Supplier_3,1,31,21,36.18,20.61,5,21.4,1,0,7,241,92,Spring,19,Low Stock
128,Product_128,Beverages,Supplier_2,10,342,26,36.4,29.56,10,22,0,0,8,207,126,Spring,33,Normal
129,Product_129,Meat,Supplier_15,10,421,53,29.51,26.01,15,30.7,0,1,3,107,124,Summer,60,Overstock
130,Product_130,Grains,Supplier_15,10,497,88,28.92,19.06,10,21.9,1,0,4,294,97,Summer,87,Overstock
131,Product_131,Fruits,Supplier_10,2,92,28,22.39,15.06,5,30.5,0,0,6,223,45,Spring,24,Normal
132,Product_132,Bakery,Supplier_10,10,360,20,9.55,8,15,17.2,1,1,8,82,101,Spring,27,Overstock
133,Product_133,Beverages,Supplier_4,5,270,40,18.24,13.06,25,16.7,1,0,5,342,99,Spring,45,Normal
134,Product_134,Frozen,Supplier_6,9,492,48,22.08,17.29,20,34.6,0,0,4,44,137,Winter,49,Overstock
135,Product_135,Dairy,Supplier_7,6,470,75,30.86,17.89,15,22.5,0,0,10,129,124,Rainy,75,Overstock
136,Product_136,Grains,Supplier_3,5,237,78,46.2,35.51,0,27.7,1,0,5,343,94,Rainy,80,Normal
137,Product_137,Vegetables,Supplier_5,7,198,50,16.88,13.65,5,34.7,1,1,4,336,66,Rainy,56,Normal
138,Product_138,Snacks,Supplier_6,10,155,22,46.21,38.84,10,15.9,0,0,8,36,56,Spring,29,Normal
139,Product_139,Frozen,Supplier_1,8,286,3,42.57,33.53,20,35.6,1,1,5,121,98,Winter,8,Normal
140,Product_140,Fruits,Supplier_8,6,254,99,2.8,2.27,0,26.7,1,1,1,131,108,Summer,99,Normal
141,Product_141,Beverages,Supplier_8,10,53,26,16.68,10.43,15,35.9,1,0,7,134,77,Winter,21,Low Stock
142,Product_142,Meat,Supplier_15,10,360,61,20.11,15.67,25,17.5,1,1,6,319,74,Winter,64,Overstock
143,Product_143,Snacks,Supplier_3,5,213,79,7.33,6.24,20,26.7,0,1,7,264,149,Summer,74,Normal
144,Product_144,Fruits,Supplier_13,6,201,5,4.83,4.31,25,18.8,1,1,7,185,134,Spring,10,Normal
145,Product_145,Meat,Supplier_1,3,539,2,21.41,15.47,0,29.4,1,0,10,307,41,Summer,7,Overstock
146,Product_146,Meat,Supplier_3,9,415,60,45.79,28.1,20,27.1,1,1,8,119,112,Winter,69,Overstock
147,Product_147,Meat,Supplier_12,6,546,25,18.9,12.16,20,33.5,0,0,4,93,54,Winter,31,Overstock
148,Product_148,Frozen,Supplier_11,2,538,76,11.02,8.85,15,29.1,0,0,4,123,64,Rainy,75,Overstock
149,Product_149,Vegetables,Supplier_10,3,529,42,13.41,11.39,5,33.6,1,0,2,292,139,Summer,54,Overstock
150,Product_150,Grains,Supplier_10,9,297,34,20.68,12.34,5,16.7,0,0,2,97,148,Rainy,39,Normal
151,Product_151,Bakery,Supplier_4,4,410,95,9.03,6.61,25,29.8,0,0,5,142,137,Summer,92,Normal
152,Product_152,Grains,Supplier_8,9,489,2,28.8,20.45,0,31.6,1,0,2,287,82,Summer,7,Overstock
153,Product_153,Household,Supplier_4,7,291,6,43.64,38.33,25,32.1,1,0,2,313,76,Summer,12,Overstock
154,Product_154,Bakery,Supplier_14,5,228,48,9.04,7.95,10,16,0,1,7,261,125,Winter,59,Normal
155,Product_155,Frozen,Supplier_11,6,207,54,4.82,3.05,25,17.8,0,1,4,13,104,Spring,55,Normal
156,Product_156,Dairy,Supplier_12,2,529,73,48.22,40.17,25,20.3,1,0,1,111,97,Rainy,81,Overstock
157,Product_157,Household,Supplier_13,8,411,24,11.22,8.1,5,36.1,1,0,10,118,67,Summer,34,Overstock
158,Product_158,Household,Supplier_10,7,512,65,28.04,16.52,0,24.4,1,0,5,208,71,Summer,67,Overstock
159,Product_159,Beverages,Supplier_9,6,150,31,41.65,24.19,20,19.6,0,0,5,134,53,Winter,31,Normal
